,TRAVEL_ID,LOTNO_ADDR,LODGING_TYPE_CD,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,INCOME,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MISSION
6283,c_c004956,전북 전주시 완산구 전동 303,0.0,4,0,4.0,3.0,3.0,3.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;4;6;2;7;8;22;23;24;25;26;27;28;21;13;12;11;10;9;5;1;
6284,c_c004957,전남 담양군 금성면 석현리 1-36,0.0,5,0,5.0,4.0,5.0,4.6667,4.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0,4;5;
6285,c_c004958,충남 공주시 신관동 553,0.0,8,0,5.0,5.0,5.0,5.0,1.0,1.0,7.0,3.0,6.0,1.0,7.0,2.0,4.0,3.0,6.0,6.0,5.0,11;3;9;
6287,c_c004959,충북 제천시 청풍면 물태리 98-2,0.0,6,0,5.0,4.0,4.0,4.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;4;5;
6288,c_c004959,충북 제천시 백운면 평동리,0.0,2,0,4.0,3.0,3.0,3.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;4;5;
6289,c_c004959,충북 제천시 고암동 1179-1,0.0,1,0,5.0,4.0,4.0,4.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;4;5;
6290,c_c004960,충남 천안시 서북구 신당동 488-1,0.0,4,0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,7.0,8;22;7;
6291,c_c004979,전북 고창군 상하면 자룡리 산 1-2,0.0,13,1,5.0,5.0,5.0,5.0,5.0,7.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,6.0,0
6292,c_c004980,전남 여수시 덕충동 2005,0.0,6,0,3.0,2.0,3.0,2.6667,4.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,6;4;1;
6293,c_c004980,전남 여수시 덕충동 2005,0.0,6,0,3.0,2.0,3.0,2.6667,4.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,6;4;1;
6294,c_c004980,전남 여수시 덕충동 2005,0.0,3,0,5.0,3.0,5.0,4.3333,4.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,6;4;1;
6295,c_c004980,전남 여수시 덕충동 66-10,0.0,3,0,4.0,2.0,4.0,3.3333,4.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,6;4;1;
6296,c_c004983,전북 군산시 신영동 18-1,0.0,4,0,4.0,2.0,3.0,3.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6297,c_c004983,전북 군산시 금광동 135-1,0.0,2,0,5.0,3.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6298,c_c004983,전북 군산시 나운동 1223-5,0.0,7,0,5.0,4.0,5.0,4.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6299,c_c004983,전북 군산시 경암동 636-17,0.0,7,0,5.0,2.0,5.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6300,c_c004983,전북 군산시 중앙로1가,0.0,4,0,5.0,5.0,4.0,4.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6301,c_c004997,전남 순천시 해룡면 상내리,0.0,1,0,5.0,5.0,5.0,5.0,5.0,8.0,1.0,6.0,3.0,1.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,21;28;4;6;8;
6302,c_c004997,전남 순천시 덕암동 227-1,0.0,4,0,5.0,5.0,5.0,5.0,5.0,8.0,1.0,6.0,3.0,1.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,21;28;4;6;8;
6303,c_c004997,전남 순천시 오천동 600,0.0,1,0,4.0,2.0,3.0,3.0,5.0,8.0,1.0,6.0,3.0,1.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,21;28;4;6;8;
6304,c_c004997,전남 순천시 대대동 162-2,0.0,1,0,3.0,2.0,3.0,2.6667,5.0,8.0,1.0,6.0,3.0,1.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,21;28;4;6;8;
6305,c_c004997,전남 구례군 문척면 죽마리 산 7-1,0.0,2,0,4.0,3.0,4.0,3.6667,5.0,8.0,1.0,6.0,3.0,1.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,21;28;4;6;8;
6306,c_c004997,전남 구례군 구례읍 봉동리 189-5,0.0,4,0,3.0,3.0,3.0,3.0,5.0,8.0,1.0,6.0,3.0,1.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,21;28;4;6;8;
6307,c_c004997,전남 순천시 해룡면 농주리 141-2,0.0,1,0,4.0,3.0,4.0,3.6667,5.0,8.0,1.0,6.0,3.0,1.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,21;28;4;6;8;
6308,c_c005004,충남 계룡시 두마면 입암리,0.0,1,0,5.0,5.0,5.0,5.0,5.0,1.0,8.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,6.0,4.0,11;22;27;6;9;
6309,c_c005004,충남 계룡시 신도안면 정장리 172-6,0.0,2,0,4.0,4.0,3.0,3.6667,5.0,1.0,8.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,6.0,4.0,11;22;27;6;9;
6310,c_c005004,충남 계룡시 신도안면 정장리 16,0.0,6,1,4.0,5.0,5.0,4.6667,5.0,1.0,8.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,6.0,4.0,11;22;27;6;9;
6311,c_c005007,전북 익산시 성당면 와초리 154-4,0.0,2,0,4.0,4.0,4.0,4.0,4.0,3.0,8.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,2;3;4;6;
6312,c_c005007,전북 익산시 금마면 기양리 104-1,0.0,2,0,4.0,4.0,5.0,4.3333,4.0,3.0,8.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,2;3;4;6;
6313,c_c005007,경기 화성시 오산동 1022,0.0,4,0,5.0,4.0,4.0,4.3333,4.0,3.0,8.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,2;3;4;6;
6314,c_c005007,전북 익산시 금마면 동고도리 534-3,0.0,1,0,4.0,4.0,4.0,4.0,4.0,3.0,8.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,2;3;4;6;
6315,c_c005007,전북 익산시 용안면 난포리 313-13,0.0,1,0,4.0,4.0,4.0,4.0,4.0,3.0,8.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,2;3;4;6;
6316,c_c005007,전북 익산시 신흥동 산 22-1,0.0,1,0,4.0,4.0,4.0,4.0,4.0,3.0,8.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,2;3;4;6;
6317,c_c005007,전북 익산시 어양동 52,0.0,5,0,4.0,3.0,3.0,3.3333,4.0,3.0,8.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,2;3;4;6;
6318,c_c005007,전북 익산시 금마면 기양리 32-2,0.0,2,1,5.0,5.0,5.0,5.0,4.0,3.0,8.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,2;3;4;6;
6319,c_c005009,충남 공주시 신관동 553,0.0,8,1,4.0,4.0,4.0,4.0,4.0,2.0,1.0,10.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,5.0,6;22;
6322,c_c005023,전남 여수시 중앙동 383,0.0,4,0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,5.0,5.0,2.0,1.0,4.0,6.0,3.0,6.0,5.0,4;2;
6323,c_c005023,전남 여수시 소라면 죽림리 116,0.0,6,0,5.0,4.0,4.0,4.3333,2.0,3.0,1.0,2.0,5.0,5.0,2.0,1.0,4.0,6.0,3.0,6.0,5.0,4;2;
6324,c_c005026,전남 담양군 담양읍 객사리 1,0.0,2,0,4.0,4.0,5.0,4.3333,5.0,3.0,1.0,7.0,6.0,6.0,5.0,2.0,4.0,6.0,6.0,3.0,6.0,12;2;28;3;
6325,c_c005026,전남 담양군 담양읍 학동리 586-1,0.0,6,0,4.0,2.0,3.0,3.0,5.0,3.0,1.0,7.0,6.0,6.0,5.0,2.0,4.0,6.0,6.0,3.0,6.0,12;2;28;3;
6326,c_c005026,전남 담양군 담양읍 향교리 271-8,0.0,7,0,3.0,2.0,2.0,2.3333,5.0,3.0,1.0,7.0,6.0,6.0,5.0,2.0,4.0,6.0,6.0,3.0,6.0,12;2;28;3;
6327,c_c005027,광주 동구 지산동 산 63-1,0.0,13,0,5.0,3.0,5.0,4.3333,3.0,3.0,1.0,7.0,5.0,4.0,1.0,1.0,6.0,5.0,5.0,7.0,5.0,1;21;22;24;4;
6328,c_c005027,광주 남구 구동 1,0.0,3,0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,7.0,5.0,4.0,1.0,1.0,6.0,5.0,5.0,7.0,5.0,1;21;22;24;4;
6329,c_c005027,광주 동구 광산동 13,0.0,3,0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,7.0,5.0,4.0,1.0,1.0,6.0,5.0,5.0,7.0,5.0,1;21;22;24;4;
6330,c_c005027,광주 동구 충장로3가 43,0.0,4,0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,7.0,5.0,4.0,1.0,1.0,6.0,5.0,5.0,7.0,5.0,1;21;22;24;4;
6331,c_c005034,전남 순천시 오천동 600,0.0,1,1,5.0,5.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,5.0,6.0,7.0,4.0,5.0,3.0,5.0,7.0,0
6332,c_c005034,전남 순천시 대대동 162-2,0.0,1,0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,5.0,6.0,7.0,4.0,5.0,3.0,5.0,7.0,0
6333,c_c005034,전남 순천시 조례동 23,0.0,2,0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,5.0,6.0,7.0,4.0,5.0,3.0,5.0,7.0,0
6334,c_c005034,전남 순천시 오천동 600,0.0,1,0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,5.0,6.0,7.0,4.0,5.0,3.0,5.0,7.0,0
6335,c_c005034,충남 계룡시 신도안면 정장리 16,0.0,6,0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,5.0,6.0,7.0,4.0,5.0,3.0,5.0,7.0,0
6336,c_c005043,충북 옥천군 군북면 대정리 100-10,0.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,1.0,7.0,22;3;
6337,c_c005043,충북 옥천군 옥천읍 삼청리 산 51-4,0.0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,1.0,7.0,22;3;
6338,c_c005043,충북 옥천군 안남면 화학리 705,0.0,7,0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,1.0,7.0,22;3;
6339,c_c005045,충북 옥천군 군북면 대정리 100-10,0.0,1,0,5.0,4.0,5.0,4.6667,1.0,2.0,3.0,9.0,2.0,2.0,7.0,1.0,4.0,2.0,6.0,2.0,3.0,2;
6340,c_c005046,충남 계룡시 신도안면 정장리 16,0.0,6,0,2.0,1.0,1.0,1.3333,9.0,7.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,6.0,4.0,3;9;
6341,c_c005047,충남 천안시 동남구 안서동 171-3,0.0,2,0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,7.0,1;13;24;28;
6342,c_c005047,충남 천안시 동남구 사직동 26,0.0,4,0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,7.0,1;13;24;28;
6343,c_c005047,충남 천안시 동남구 안서동,0.0,1,0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,7.0,1;13;24;28;
6344,c_c005047,충남 천안시 동남구 목천읍 덕전리,0.0,1,0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,7.0,1;13;24;28;
6345,c_c005047,충남 천안시 동남구 영성동 109-29,0.0,7,0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,7.0,1;13;24;28;
6347,c_c005052,충남 홍성군 광천읍 신진리 429-86,0.0,4,1,5.0,5.0,5.0,5.0,8.0,9.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,4;9;
6348,c_c005054,충남 부여군 규암면 합정리 산 1-1,0.0,5,1,3.0,3.0,3.0,3.0,10.0,1.0,7.0,6.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5;
6354,c_c005059,전남 함평군 함평읍 수호리 1157-1,0.0,6,1,4.0,3.0,3.0,3.3333,7.0,1.0,10.0,10.0,2.0,4.0,3.0,5.0,2.0,3.0,5.0,2.0,2.0,0
6355,c_c005061,전남 담양군 월산면 화방리 609-6,0.0,3,0,5.0,5.0,5.0,5.0,5.0,8.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,6;
6356,c_c005063,충남 천안시 동남구 수신면 해정리 22-18,0.0,13,0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,7.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1;11;3;
6357,c_c005063,충남 천안시 동남구 수신면 장산리 646-9,0.0,3,0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,7.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1;11;3;
6358,c_c005065,전남 순천시 낙안면 남내리 219,0.0,2,0,4.0,2.0,3.0,3.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6359,c_c005065,전남 순천시 낙안면 남내리 438-1,0.0,7,1,5.0,4.0,5.0,4.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6365,c_c005068,충남 예산군 예산읍 예산리 743,0.0,4,0,4.0,3.0,4.0,3.6667,7.0,7.0,3.0,1.0,2.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,5.0,12;4;
6366,c_c005068,충남 예산군 오가면 역탑리 131-4,0.0,7,0,5.0,5.0,5.0,5.0,7.0,7.0,3.0,1.0,2.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,5.0,12;4;
6370,c_c005070,경북 문경시 문경읍 상초리 288-1,0.0,2,0,4.0,3.0,3.0,3.3333,4.0,3.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,7.0,1;2;22;4;
6371,c_c005073,충남 공주시 금성동 184-5,0.0,7,0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,8.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,2.0,6.0,0
6372,c_c005075,전남 순천시 낙안면 남내리 438-1,0.0,7,0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,7.0,2.0,6.0,5.0,2.0,2.0,2.0,6.0,6.0,7.0,21;22;26;
6373,c_c005075,경남 진주시 수곡면 자매리 493-1,0.0,2,0,4.0,3.0,4.0,3.6667,5.0,2.0,4.0,7.0,2.0,6.0,5.0,2.0,2.0,2.0,6.0,6.0,7.0,21;22;26;
6374,c_c005079,충북 진천군 진천읍 장관리 705,0.0,2,1,1.0,4.0,5.0,3.3333,7.0,1.0,3.0,8.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,0
6377,c_c005079,충북 옥천군 옥천읍 교동리 313,0.0,2,1,5.0,5.0,5.0,5.0,7.0,1.0,3.0,8.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,0
6378,c_c005083,전북 전주시 덕진구 덕진동1가 73-48,0.0,6,0,4.0,3.0,4.0,3.6667,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,7.0,1;3;22;2;26;
6381,c_c005083,전북 전주시 덕진구 금암동 663,0.0,7,0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,7.0,1;3;22;2;26;
6382,c_c005083,전북 전주시 완산구 풍남동3가 46-3,0.0,4,0,4.0,3.0,4.0,3.6667,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,7.0,1;3;22;2;26;
6383,c_c005083,전북 전주시 완산구 풍남동3가 47-2,0.0,6,0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,7.0,1;3;22;2;26;
6384,c_c005095,전북 전주시 완산구 전동 200-1,0.0,2,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24;
6385,c_c005098,대전 중구 사정동 117-1,0.0,13,0,3.0,3.0,3.0,3.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;21;22;6;
6386,c_c005099,전남 여수시 중앙동 383,0.0,8,0,3.0,3.0,3.0,3.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6387,c_c005099,전남 여수시 소라면 죽림리 116,0.0,6,0,3.0,3.0,3.0,3.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6388,c_c005106,충북 제천시 봉양읍 구학리 674,0.0,2,0,4.0,4.0,4.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3;3;12;10;12;22;13;22;24;27;28;9;
6389,c_c005106,강원 원주시 신림면 용암리 719-2,0.0,2,0,4.0,4.0,4.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3;3;12;10;12;22;13;22;24;27;28;9;
6390,c_c005106,충북 제천시 봉양읍 구학리,0.0,2,0,4.0,4.0,5.0,4.3333,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3;3;12;10;12;22;13;22;24;27;28;9;
6391,c_c005106,충북 제천시 모산동 241,0.0,1,1,5.0,5.0,5.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3;3;12;10;12;22;13;22;24;27;28;9;
6392,c_c005106,충북 제천시 청풍면 물태리 104-7,0.0,2,0,5.0,5.0,5.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3;3;12;10;12;22;13;22;24;27;28;9;
6393,c_c005111,전북 군산시 경장동 469-11,0.0,2,0,3.0,2.0,3.0,2.6667,4.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,4.0,6.0,4;22;22;
6394,c_c005111,전북 군산시 경암동 539-4,0.0,7,0,4.0,3.0,4.0,3.6667,4.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,4.0,6.0,4;22;22;
6395,c_c005113,세종특별자치시 나성동 720,0.0,7,1,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
6396,c_c005115,전남 곡성군 오곡면 오지리 770-5,0.0,7,1,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,4.0,5.0,4.0,11;2;22;4;8;
6397,c_c005125,전북 전주시 완산구 풍남동3가 102,0.0,2,0,4.0,4.0,4.0,4.0,4.0,9.0,7.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,1;2;3;4;6;
6399,c_c005125,전북 전주시 완산구 교동 26-3,0.0,2,0,4.0,4.0,4.0,4.0,4.0,9.0,7.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,1;2;3;4;6;
6400,c_c005125,전북 전주시 완산구 전동 74,0.0,4,0,4.0,4.0,4.0,4.0,4.0,9.0,7.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,1;2;3;4;6;
6401,c_c005125,전북 전주시 완산구 교동 산 1-3,0.0,2,0,4.0,4.0,4.0,4.0,4.0,9.0,7.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,1;2;3;4;6;
6402,c_c005132,전남 목포시 경동2가 2-1,0.0,2,0,5.0,3.0,4.0,4.0,3.0,8.0,10.0,10.0,2.0,1.0,2.0,5.0,3.0,2.0,3.0,5.0,2.0,13;3;
6403,c_c005132,전남 목포시 대의동2가 1-5,0.0,2,0,5.0,4.0,4.0,4.3333,3.0,8.0,10.0,10.0,2.0,1.0,2.0,5.0,3.0,2.0,3.0,5.0,2.0,13;3;
6404,c_c005145,충북 제천시 모산동 241,0.0,2,0,4.0,3.0,4.0,3.6667,4.0,7.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,6.0,3;9;5;4;22;
6406,c_c005145,충북 단양군 단양읍 도전리 615,0.0,4,0,5.0,5.0,5.0,5.0,4.0,7.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,6.0,3;9;5;4;22;
6407,c_c005145,강원 영월군 한반도면 옹정리 산 141-1,0.0,1,0,4.0,2.0,4.0,3.3333,4.0,7.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,6.0,3;9;5;4;22;
6410,c_c005173,충남 서산시 석남동 28-5,0.0,4,1,5.0,5.0,5.0,5.0,4.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,6.0,0
6411,c_c005173,충남 서산시 해미면 읍내리 274-10,0.0,2,0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,6.0,0
6414,c_c005174,전남 여수시 소라면 죽림리 116,0.0,6,0,5.0,3.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;22;5;
6415,c_c005177,전북 고창군 상하면 자룡리 산 1-2,0.0,13,0,5.0,5.0,5.0,5.0,4.0,3.0,10.0,10.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,6.0,21;22;24;26;
6416,c_c005177,충남 서천군 마서면 덕암리 712,0.0,13,0,5.0,5.0,5.0,5.0,4.0,3.0,10.0,10.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,6.0,21;22;24;26;
6417,c_c005177,전북 고창군 공음면 용수리 681-2,0.0,1,0,5.0,5.0,5.0,5.0,4.0,3.0,10.0,10.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,6.0,21;22;24;26;
6422,c_c005195,충남 태안군 남면 신온리 641-3,0.0,2,0,2.0,1.0,1.0,1.3333,6.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,23;4;
6423,c_c005195,충남 태안군 안면읍 승언리 339-285,0.0,1,0,3.0,3.0,3.0,3.0,6.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,23;4;
6424,c_c005204,충남 서천군 장항읍 창선2리 632-26,0.0,3,0,4.0,3.0,4.0,3.6667,1.0,1.0,4.0,7.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,2;3;6;8;9;
6425,c_c005204,충남 서천군 서천읍 군사리 686-1,0.0,4,0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,7.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,2;3;6;8;9;
6426,c_c005204,전북 군산시 소룡동 1538,0.0,4,0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,7.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,2;3;6;8;9;
6427,c_c005204,충남 서천군 마서면 송석리,0.0,7,0,5.0,4.0,4.0,4.3333,1.0,1.0,4.0,7.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,2;3;6;8;9;
6428,c_c005204,충남 서천군 비인면 성북리 182-1,0.0,2,0,4.0,3.0,3.0,3.3333,1.0,1.0,4.0,7.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,2;3;6;8;9;
6429,c_c005204,충남 서천군 마서면 덕암리 725,0.0,6,0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,7.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,2;3;6;8;9;
6430,c_c005205,대전 중구 은행동,0.0,8,0,4.0,4.0,3.0,3.6667,1.0,9.0,10.0,10.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,1;2;5;6;7;
6431,c_c005207,충남 공주시 웅진동 55,0.0,2,0,4.0,4.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;3;2;
6432,c_c005207,충남 공주시 금성동 65-3,0.0,8,1,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;3;2;
6433,c_c005207,충남 공주시 웅진동 57-1,0.0,2,0,4.0,3.0,3.0,3.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;3;2;
6435,c_c005217,충남 논산시 연산면 천호리 400-2,0.0,2,0,3.0,3.0,3.0,3.0,6.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,6.0,1.0,3.0,21;28;
6436,c_c005217,충남 논산시 벌곡면 한삼천리 309,0.0,1,0,3.0,3.0,3.0,3.0,6.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,6.0,1.0,3.0,21;28;
