,Unnamed: 0,TRAVEL_ID,VISIT_AREA_ID,GENDER,INCOME,TRAVEL_MISSION,REL_CD,LODGING_TYPE_CD,TRAVEL_MISSION_1,TRAVEL_MISSION_2,TRAVEL_MISSION_3,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,COMPANION_AGE_GRP,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,LOTNO_ADDR,VISIT_AREA_TYPE_CD,X_COORD,Y_COORD
8753,9408,c_c003591,2210220002,0,4.0,11;12;22;26;9;,7.0,0.0,11,12.0,22.0,5.0,3.0,1.0,6.0,6.0,4.0,1.0,6.0,6.0,6.0,2.0,6.0,3.0,0,4.0,3.0,4.0,3.6667,광주 광산구 수완동 1128,11,126.8285696,3519164512
8754,9409,c_c003591,2210220004,0,4.0,11;12;22;26;9;,7.0,0.0,11,12.0,22.0,5.0,3.0,1.0,6.0,6.0,4.0,1.0,6.0,6.0,6.0,2.0,6.0,3.0,0,5.0,4.0,4.0,4.3333,전북 고창군 상하면 자룡리 산 1-2,6,126.4503714,3544773941
8755,9410,c_c003591,2210230001,0,4.0,11;12;22;26;9;,7.0,0.0,11,12.0,22.0,5.0,3.0,1.0,6.0,6.0,4.0,1.0,6.0,6.0,6.0,2.0,6.0,3.0,0,3.0,2.0,3.0,2.6667,전북 고창군 무장면 무장리 114-2,11,126.5609814,3541650224
8756,9411,c_c003591,2210230003,0,4.0,11;12;22;26;9;,7.0,0.0,11,12.0,22.0,5.0,3.0,1.0,6.0,6.0,4.0,1.0,6.0,6.0,6.0,2.0,6.0,3.0,0,5.0,3.0,5.0,4.3333,전남 장성군 장성읍 야은리 292-5,11,126.8172143,3534424464
8757,9412,c_c003591,2210230002,0,4.0,11;12;22;26;9;,7.0,0.0,11,12.0,22.0,5.0,3.0,1.0,6.0,6.0,4.0,1.0,6.0,6.0,6.0,2.0,6.0,3.0,0,4.0,3.0,4.0,3.6667,전북 고창군 무장면 성내리 309,2,126.5578565,3541773826
8758,9413,c_c003591,2210220005,0,4.0,11;12;22;26;9;,7.0,0.0,11,12.0,22.0,5.0,3.0,1.0,6.0,6.0,4.0,1.0,6.0,6.0,6.0,2.0,6.0,3.0,0,4.0,3.0,4.0,3.6667,전북 고창군 고창읍 읍내리 264-2,11,126.7015053,354331586
8759,9414,c_c003597,2210020001,1,2.0,0,0.0,0.0,0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,0.0,0,5.0,5.0,5.0,5.0,충남 태안군 남면 당암리 622-1,11,126.325253,366255436
8760,9415,c_c003597,2210020002,1,2.0,0,0.0,0.0,0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,0.0,0,5.0,5.0,5.0,5.0,충남 태안군 안면읍 창기리 260-4,11,126.3375623,3659751564
8761,9416,c_c003597,2209300003,1,2.0,0,0.0,0.0,0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,0.0,0,3.0,3.0,3.0,3.0,충남 태안군 남면 원청리 587-23,7,126.3034991,36632804
8762,9417,c_c003597,2209300006,1,2.0,0,0.0,0.0,0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,0.0,0,5.0,5.0,5.0,5.0,충남 태안군 남면 원청리 512-78,1,126.3019349,366391315
8763,9418,c_c003597,2210010003,1,2.0,0,0.0,0.0,0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,0.0,0,5.0,5.0,5.0,5.0,충남 태안군 원북면 신두리 437,11,126.2124219,3683080464
8764,9419,c_c003597,2209300002,1,2.0,0,0.0,0.0,0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,0.0,0,5.0,5.0,5.0,5.0,충남 태안군 남면 신장리 23,1,126.2973933,366865863
8765,9420,c_c003597,2209300004,1,2.0,0,0.0,0.0,0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,0.0,0,5.0,5.0,5.0,5.0,충남 태안군 안면읍 승언리 341-130,11,126.3487244,365086245
8766,9421,c_c003597,2210010002,1,2.0,0,0.0,0.0,0,0.0,0.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,0.0,0,5.0,5.0,5.0,5.0,충남 태안군 원북면 신두리 산 305-1,1,126.1964509,3684461228
8767,9422,c_c003600,2210030005,0,4.0,11;2;3;6;9;,0.0,0.0,11,2.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,6.0,0.0,0,4.0,3.0,4.0,3.6667,전남 순천시 해룡면 상내리,1,127.523372,3484953374
8768,9424,c_c003600,2210040004,0,4.0,11;2;3;6;9;,0.0,0.0,11,2.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,6.0,0.0,0,5.0,4.0,4.0,4.3333,전남 순천시 조례동 23,2,127.5382442,3495845697
8769,9425,c_c003600,2210030003,0,4.0,11;2;3;6;9;,0.0,0.0,11,2.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,6.0,0.0,0,4.0,3.0,3.0,3.3333,전남 순천시 인제동 371-1,11,127.4939561,3494553911
8770,9426,c_c003600,2210030004,0,4.0,11;2;3;6;9;,0.0,0.0,11,2.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,6.0,0.0,1,5.0,4.0,5.0,4.6667,전남 순천시 오천동 600,3,127.4989016,3492921833
8771,9427,c_c003600,2210040001,0,4.0,11;2;3;6;9;,0.0,0.0,11,2.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,6.0,0.0,0,4.0,3.0,3.0,3.3333,전남 순천시 대대동 435,11,127.5079183,3488769924
8772,9429,c_c003600,2210040003,0,4.0,11;2;3;6;9;,0.0,0.0,11,2.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,6.0,0.0,0,5.0,4.0,4.0,4.3333,전남 순천시 낙안면 남내리 438-1,7,127.3398757,3490741636
8773,9430,c_c003605,2210290002,0,4.0,21;22;26;5;8;,8.0,0.0,21,22.0,26.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,4.0,3.0,3.0,3.3333,경기 남양주시 별내동 826-5,11,127.1173283,3766672522
8774,9431,c_c003605,2210300001,0,4.0,21;22;26;5;8;,8.0,0.0,21,22.0,26.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,4.0,3.0,3.0,3.3333,충북 괴산군 문광면 양곡리,1,127.7508239,3676793183
8775,9432,c_c003608,2210020008,1,5.0,0,1.0,0.0,0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,7.0,4.0,3.0,4.0,2.0,2.0,5.0,6.0,0,4.0,4.0,4.0,4.0,전남 여수시 덕충동 2005,11,127.7464988,3475219101
8776,9433,c_c003608,2210020002,1,5.0,0,1.0,0.0,0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,7.0,4.0,3.0,4.0,2.0,2.0,5.0,6.0,0,5.0,5.0,4.0,4.6667,전남 여수시 중앙동 683,11,127.7360506,3474062662
8777,9434,c_c003608,2210020007,1,5.0,0,1.0,0.0,0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,7.0,4.0,3.0,4.0,2.0,2.0,5.0,6.0,0,3.0,2.0,2.0,2.3333,전남 여수시 덕충동 2001-2,3,127.7501159,3475268077
8778,9435,c_c003608,2210020010,1,5.0,0,1.0,0.0,0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,7.0,4.0,3.0,4.0,2.0,2.0,5.0,6.0,0,2.0,2.0,2.0,2.0,전남 여수시 종화동 458,11,127.7468049,3473778666
8779,9436,c_c003608,2210020006,1,5.0,0,1.0,0.0,0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,7.0,4.0,3.0,4.0,2.0,2.0,5.0,6.0,0,5.0,5.0,5.0,5.0,전남 여수시 만흥동 141-2,13,127.7468202,3477211611
8780,9437,c_c003613,2209290008,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 중앙동4가 1-6,2,127.145863,3581621335
8781,9438,c_c003613,2209290014,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 풍남동3가 102,8,127.1497299,3581538665
8782,9439,c_c003613,2209290019,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1,5.0,3.0,5.0,4.3333,전북 전주시 덕진구 덕진동1가 1264-22,11,127.1287753,358418178
8783,9441,c_c003613,2209290011,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 전동 200-1,2,127.1492215,358133288
8784,9442,c_c003613,2209290007,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 중앙동2가 44-1,11,127.1433629,3581655523
8785,9443,c_c003613,2209290020,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 덕진동1가 1312-77,11,127.126961,358438746
8786,9445,c_c003613,2209300003,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,3.0,1.0,2.0,2.0,전북 전주시 완산구 풍남동3가 33-7,13,127.1535003,3581738629
8787,9446,c_c003613,2209300012,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,4.0,4.0,4.3333,전북 전주시 덕진구 덕진동1가 1316-16,11,127.1224808,3585072519
8788,9447,c_c003613,2209290013,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1,5.0,5.0,5.0,5.0,전북 전주시 완산구 교동 97-1,11,127.1520497,3581275656
8789,9448,c_c003613,2209300004,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,2.0,3.0,3.0,전북 전주시 완산구 교동 65-5,3,127.1530569,3581467226
8790,9449,c_c003613,2209300001,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 전동3가 2-241,11,127.1472145,3581221371
8791,9450,c_c003613,2209290017,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1,5.0,5.0,5.0,5.0,전북 전주시 덕진구 금암동 709-25,11,127.12926,3584038609
8792,9451,c_c003613,2209300002,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,2.0,4.0,3.3333,전북 전주시 완산구 전동 187-9,11,127.1485312,3581344501
8793,9452,c_c003613,2209290015,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 다가동4가 98-6,11,127.1388519,3581865505
8794,9453,c_c003613,2209290009,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1,4.0,4.0,4.0,4.0,전북 전주시 완산구 전동 83-4,2,127.1475798,3581351829
8795,9454,c_c003613,2209290006,2,0.0,1;12;22;3;6;,0.0,0.0,1,12.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 다가동1가 24-2,3,127.1418213,3581583605
8796,9455,c_c003617,2210020004,0,2.0,1;22;,7.0,0.0,1,22.0,0.0,3.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,2.0,7.0,2.0,3.0,0,5.0,4.0,5.0,4.6667,대전 서구 괴정동 423-1,11,127.3900196,3634026671
8797,9456,c_c003617,2210010004,0,2.0,1;22;,7.0,0.0,1,22.0,0.0,3.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,2.0,7.0,2.0,3.0,1,4.0,4.0,5.0,4.3333,대전 동구 원동 51-1,4,127.4331837,3632955988
8798,9457,c_c003617,2210020002,0,2.0,1;22;,7.0,0.0,1,22.0,0.0,3.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,2.0,7.0,2.0,3.0,0,4.0,3.0,5.0,4.0,대전 서구 정림동 123-24,11,127.3668631,3630680535
8799,9458,c_c003617,2210020001,0,2.0,1;22;,7.0,0.0,1,22.0,0.0,3.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,2.0,7.0,2.0,3.0,0,4.0,2.0,4.0,3.3333,대전 서구 정림동 197-23,11,127.3675026,3630285531
8800,9459,c_c003619,2210190003,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,0,4.0,2.0,3.0,3.0,세종특별자치시 장군면 산학리 438,2,127.2278336,3647363379
8801,9460,c_c003619,2210180002,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,0,4.0,3.0,4.0,3.6667,세종특별자치시 보람동 711,11,127.2935507,3648362647
8802,9461,c_c003619,2210180009,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,0,4.0,4.0,4.0,4.0,세종특별자치시 나성동 301-2,11,127.2621971,3649190001
8803,9462,c_c003619,2210180008,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,0,5.0,5.0,5.0,5.0,세종특별자치시 어진동 761,7,127.2571217,3649944833
8804,9463,c_c003619,2210180006,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,0,5.0,5.0,5.0,5.0,세종특별자치시 어진동 657,11,127.2649084,3649561399
8805,9464,c_c003619,2210180003,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,0,4.0,4.0,5.0,4.3333,세종특별자치시 보람동 623-1,1,127.2919776,364828301
8806,9465,c_c003619,2210180005,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,1,5.0,5.0,5.0,5.0,세종특별자치시 연기면 세종리 1203,1,127.2857888,3649807102
8807,9466,c_c003619,2210180007,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,0,4.0,3.0,3.0,3.3333,세종특별자치시 어진동 524,11,127.2564296,3649943179
8808,9467,c_c003619,2210190001,0,4.0,1;2;22;24;7;,0.0,0.0,1,2.0,22.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,1,5.0,5.0,5.0,5.0,세종특별자치시 전동면 송성리 8-5,1,127.2094091,3667044531
8809,9468,c_c003620,2210020002,2,0.0,10;21;22;23;4;,8.0,0.0,10,21.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,4.0,4.0,4.0,4.0,충북 청주시 상당구 문의면 문산리 20-8,11,127.4996964,3651131303
8810,9469,c_c003620,2210030001,2,0.0,10;21;22;23;4;,8.0,0.0,10,21.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,2.0,2.0,2.0,2.0,경남 통영시 동호동 51,11,128.4285807,3484449317
8811,9470,c_c003620,2210020003,2,0.0,10;21;22;23;4;,8.0,0.0,10,21.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,5.0,5.0,5.0,5.0,충북 청주시 상당구 낭성면 추정리 454,7,127.609427,365892594
8812,9471,c_c003622,2210090006,2,0.0,21;26;5;,1.0,0.0,21,26.0,5.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,0,1.0,1.0,1.0,1.0,충남 보령시 청소면 진죽리 337-5,11,126.5907765,3644666643
8813,9472,c_c003622,2210100002,2,0.0,21;26;5;,1.0,0.0,21,26.0,5.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,1,5.0,5.0,5.0,5.0,충남 보령시 오천면 소성리 661-1,2,126.5227977,364396121
8814,9473,c_c003622,2210100003,2,0.0,21;26;5;,1.0,0.0,21,26.0,5.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,1,4.0,5.0,5.0,4.6667,충남 보령시 청라면 장현리 산 52-3,1,126.6593309,3645836705
8815,9474,c_c003630,2210010005,0,5.0,1;22;5;,1.0,0.0,1,22.0,5.0,2.0,7.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,0,4.0,4.0,4.0,4.0,충북 단양군 단양읍 도전리 506,5,128.3704022,3698086438
8816,9475,c_c003630,2210010004,0,5.0,1;22;5;,1.0,0.0,1,22.0,5.0,2.0,7.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,0,4.0,3.0,4.0,3.6667,충북 단양군 단양읍 고수리 127-13,11,128.3821349,3698849146
8817,9476,c_c003630,2210020002,0,5.0,1;22;5;,1.0,0.0,1,22.0,5.0,2.0,7.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,0,5.0,4.0,4.0,4.3333,충북 제천시 모산동 65-2,11,128.2046549,3718312001
8818,9477,c_c003630,2210020001,0,5.0,1;22;5;,1.0,0.0,1,22.0,5.0,2.0,7.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,0,5.0,4.0,4.0,4.3333,충북 제천시 청전동 88,11,128.2160921,3714606568
8819,9479,c_c003630,2210010007,0,5.0,1;22;5;,1.0,0.0,1,22.0,5.0,2.0,7.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,1,4.0,4.0,4.0,4.0,충북 단양군 단양읍 도전리 506,13,128.3704022,3698086438
8820,9480,c_c003630,2210010009,0,5.0,1;22;5;,1.0,0.0,1,22.0,5.0,2.0,7.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,1,5.0,4.0,4.0,4.3333,충북 단양군 단양읍 도전리 615,4,128.3699822,3698249105
8821,9481,c_c003632,2210060006,1,2.0,10;2;3;6;9;,0.0,0.0,10,2.0,3.0,2.0,1.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,7.0,0.0,0,5.0,5.0,5.0,5.0,전북 군산시 신흥동 15-162,7,126.7048176,3598680644
8822,9482,c_c003632,2210060008,1,2.0,10;2;3;6;9;,0.0,0.0,10,2.0,3.0,2.0,1.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,7.0,0.0,0,5.0,4.0,4.0,4.3333,전북 군산시 장미동 32,3,126.7127704,3598995301
8823,9483,c_c003632,2210050008,1,2.0,10;2;3;6;9;,0.0,0.0,10,2.0,3.0,2.0,1.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,7.0,0.0,0,5.0,5.0,5.0,5.0,전북 군산시 옥도면 대장도리,1,126.3940015,3581662372
8824,9484,c_c003632,2210060002,1,2.0,10;2;3;6;9;,0.0,0.0,10,2.0,3.0,2.0,1.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,7.0,0.0,0,5.0,5.0,5.0,5.0,전북 군산시 장미동 21-5,11,126.7139832,3598883478
8825,9485,c_c003632,2210060001,1,2.0,10;2;3;6;9;,0.0,0.0,10,2.0,3.0,2.0,1.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,7.0,0.0,0,5.0,5.0,5.0,5.0,전북 군산시 장미동 23,6,126.7174558,3598930083
8826,9486,c_c003632,2210060005,1,2.0,10;2;3;6;9;,0.0,0.0,10,2.0,3.0,2.0,1.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,7.0,0.0,0,5.0,5.0,5.0,5.0,전북 군산시 신흥동 58-2,2,126.7060575,3598616961
8827,9487,c_c003632,2210050007,1,2.0,10;2;3;6;9;,0.0,0.0,10,2.0,3.0,2.0,1.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,7.0,0.0,0,5.0,5.0,5.0,5.0,전북 군산시 옥도면 장자도리,1,126.3974491,3581021336
8828,9488,c_c003633,2210030006,0,2.0,0,0.0,0.0,0,0.0,0.0,1.0,8.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,0.0,0,5.0,5.0,5.0,5.0,충남 공주시 신관동 553,8,127.1284189,3646749207
8829,9489,c_c003633,2210030004,0,2.0,0,0.0,6.0,0,0.0,0.0,1.0,8.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,0.0,0,4.0,4.0,4.0,4.0,충남 공주시 웅진동 325-11,7,127.1087615,3646457111
8830,9490,c_c003633,2210030002,0,2.0,0,0.0,0.0,0,0.0,0.0,1.0,8.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,0.0,0,5.0,5.0,5.0,5.0,충남 부여군 부여읍 동남리 652-1,11,126.9125293,3627513133
8831,9491,c_c003633,2210030003,0,2.0,0,0.0,0.0,0,0.0,0.0,1.0,8.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,0.0,1,4.0,4.0,4.0,4.0,충남 부여군 부여읍 동남리 117,1,126.9123128,3626963029
8832,9492,c_c003638,2210010003,0,4.0,1;22;4;5;,0.0,0.0,1,22.0,4.0,2.0,4.0,1.0,6.0,4.0,3.0,6.0,4.0,5.0,6.0,6.0,3.0,0.0,1,4.0,4.0,4.0,4.0,전북 전주시 완산구 중앙동3가 1-1,4,127.1453659,358184662
8833,9493,c_c003638,2210010005,0,4.0,1;22;4;5;,0.0,0.0,1,22.0,4.0,2.0,4.0,1.0,6.0,4.0,3.0,6.0,4.0,5.0,6.0,6.0,3.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 송천동2가 333-1,11,127.1232183,3587015187
8834,9494,c_c003638,2210010002,0,4.0,1;22;4;5;,0.0,0.0,1,22.0,4.0,2.0,4.0,1.0,6.0,4.0,3.0,6.0,4.0,5.0,6.0,6.0,3.0,0.0,1,5.0,5.0,5.0,5.0,전북 전주시 완산구 풍남동3가 64-1,7,127.1525571,3581482431
8835,9495,c_c003638,2210010004,0,4.0,1;22;4;5;,0.0,0.0,1,22.0,4.0,2.0,4.0,1.0,6.0,4.0,3.0,6.0,4.0,5.0,6.0,6.0,3.0,0.0,1,4.0,4.0,4.0,4.0,전북 전주시 완산구 중화산동2가 산 45,5,127.1239404,3582186903
8836,9496,c_c003643,2210200004,1,5.0,13;2;3;4;6;,7.0,0.0,13,2.0,3.0,9.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,7.0,0,5.0,5.0,5.0,5.0,전남 해남군 삼산면 구림리 140-8,11,126.6172298,3449548022
8837,9497,c_c003643,2210200003,1,5.0,13;2;3;4;6;,7.0,0.0,13,2.0,3.0,9.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,7.0,0,5.0,5.0,5.0,5.0,전남 해남군 해남읍 연동리 102-1,3,126.6210213,3454973752
8838,9498,c_c003643,2210190007,1,5.0,13;2;3;4;6;,7.0,0.0,13,2.0,3.0,9.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,7.0,0,5.0,5.0,5.0,5.0,전남 목포시 죽교동 516-101,6,126.3700434,3479937981
8839,9499,c_c003643,2210190005,1,5.0,13;2;3;4;6;,7.0,0.0,13,2.0,3.0,9.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,7.0,0,5.0,5.0,5.0,5.0,전남 영광군 백수읍 대신리 산 234-11,1,126.3959495,3536355694
8840,9500,c_c003643,2210190004,1,5.0,13;2;3;4;6;,7.0,0.0,13,2.0,3.0,9.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,7.0,0,5.0,5.0,5.0,5.0,전남 영광군 법성면 법성리 1223-3,11,126.4445554,3536049852
8841,9501,c_c003643,2210200002,1,5.0,13;2;3;4;6;,7.0,0.0,13,2.0,3.0,9.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,7.0,0,5.0,5.0,5.0,5.0,전남 목포시 용해동 산 86-24,1,126.4257591,3479202241
8842,9502,c_c003643,2210200005,1,5.0,13;2;3;4;6;,7.0,0.0,13,2.0,3.0,9.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,7.0,0,5.0,4.0,4.0,4.3333,전남 해남군 삼산면 구림리 799,2,126.6168669,3447625922
