,TRAVEL_ID,LOTNO_ADDR,LODGING_TYPE_CD,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,INCOME,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MISSION
142,a_a006465,충남 서산시 해미면 읍내리 491,0.0,2,0,5.0,4.0,4.0,4.3333,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,7.0,22;3;24;
143,a_a006465,충남 서산시 대산읍 화곡리 2-24,0.0,11,0,4.0,3.0,4.0,3.6667,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,7.0,22;3;24;
144,a_a006465,충남 서산시 대산읍 화곡리 2-34,0.0,11,1,5.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,7.0,22;3;24;
145,a_a006482,충남 아산시 모종동 583-7,0.0,6,0,5.0,5.0,5.0,5.0,4.0,10.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,6.0,2.0,10;
146,a_a006529,충남 아산시 탕정면 명암리 949-1,0.0,7,0,4.0,3.0,4.0,3.6667,2.0,7.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,5.0,7.0,6.0,0
147,a_a006529,충남 아산시 인주면 문방리 120-2,0.0,11,0,4.0,4.0,5.0,4.3333,2.0,7.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,5.0,7.0,6.0,0
148,a_a006529,충남 아산시 염치읍 석정리 536-1,0.0,5,0,5.0,1.0,5.0,3.6667,2.0,7.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,5.0,7.0,6.0,0
149,a_a007416,충남 아산시 탕정면 명암리 944-10,0.0,11,0,4.0,3.0,3.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;6;9;
150,a_a007416,충남 아산시 염치읍 백암리 298-1,0.0,2,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;6;9;
151,a_a007416,충남 아산시 탕정면 명암리 949-1,0.0,7,0,5.0,4.0,4.0,4.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;6;9;
152,a_a007416,충남 아산시 온천동 85-8,0.0,11,0,5.0,4.0,4.0,4.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;6;9;
153,a_a007416,충남 아산시 염치읍 백암리 298-1,0.0,2,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;6;9;
157,a_a007780,전북 전주시 완산구 전동3가 2-195,0.0,11,0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
158,a_a007780,전북 전주시 완산구 교동 267-2,0.0,11,0,4.0,3.0,3.0,3.3333,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
159,a_a007780,전북 전주시 완산구 교동 산 1-3,0.0,2,0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
160,a_a007780,전북 전주시 완산구 교동 266-3,0.0,11,0,4.0,2.0,2.0,2.6667,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
161,a_a007780,전북 전주시 완산구 풍남동3가 66-2,0.0,11,0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
162,a_a008025,전남 해남군 송지면 송호리 1123-3,0.0,2,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4;11;
163,a_a008025,전남 해남군 송지면 송호리 1158-5,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4;11;
164,a_a008025,전남 해남군 해남읍 평동리 159,0.0,11,0,4.0,3.0,3.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4;11;
165,a_a008036,충남 천안시 서북구 두정동 694,0.0,11,1,4.0,4.0,4.0,4.0,7.0,5.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,7.0,0
166,a_a008036,경기 평택시 비전동 830,0.0,3,1,3.0,2.0,2.0,2.3333,7.0,5.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,7.0,0
167,a_a008036,충남 천안시 동남구 목천읍 남화리 230-1,0.0,2,1,4.0,4.0,5.0,4.3333,7.0,5.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,7.0,0
168,a_a008036,충남 천안시 동남구 안서동 171-3,0.0,2,1,4.0,4.0,5.0,4.3333,7.0,5.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,7.0,0
169,a_a008043,충남 당진시 신평면 운정리 208-1,0.0,6,0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,3.0,2;6;27;22;
170,a_a008043,충남 당진시 신평면 운정리 187-4,0.0,4,0,3.0,3.0,4.0,3.3333,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,3.0,2;6;27;22;
171,a_a012187,전남 여수시 교동 680,0.0,4,0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,10.0,7.0,2.0,5.0,7.0,4.0,2.0,7.0,7.0,7.0,1;
172,a_a012187,전남 순천시 송광면 신평리 12,0.0,2,0,3.0,3.0,3.0,3.0,4.0,3.0,6.0,10.0,7.0,2.0,5.0,7.0,4.0,2.0,7.0,7.0,7.0,1;
173,a_a012187,전남 여수시 문수동 785-3,0.0,7,1,3.0,3.0,3.0,3.0,4.0,3.0,6.0,10.0,7.0,2.0,5.0,7.0,4.0,2.0,7.0,7.0,7.0,1;
174,a_a012187,전남 여수시 돌산읍 평사리 1273-5,0.0,11,0,5.0,5.0,5.0,5.0,4.0,3.0,6.0,10.0,7.0,2.0,5.0,7.0,4.0,2.0,7.0,7.0,7.0,1;
175,a_a012449,충북 제천시 봉양읍 구학리 674,0.0,2,0,4.0,4.0,5.0,4.3333,3.0,7.0,10.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,24;
176,a_a012449,충북 단양군 매포읍 하괴리 산 20-40,0.0,1,1,3.0,3.0,3.0,3.0,3.0,7.0,10.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,24;
177,a_a012449,충북 단양군 적성면 애곡리,0.0,1,0,4.0,4.0,2.0,3.3333,3.0,7.0,10.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,24;
178,a_a012449,충북 단양군 적성면 애곡리 산 1-27,0.0,7,0,4.0,3.0,5.0,4.0,3.0,7.0,10.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,24;
179,a_a012449,충북 단양군 단양읍 상진리 567,0.0,11,0,3.0,3.0,3.0,3.0,3.0,7.0,10.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,24;
180,a_a015147,충남 홍성군 서부면 남당리 861,0.0,11,0,3.0,3.0,3.0,3.0,7.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,22;7;
181,a_a015147,충남 홍성군 서부면 남당리,0.0,1,0,3.0,3.0,3.0,3.0,7.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,22;7;
182,a_a015147,경기 용인시 처인구 백암면 박곡리 375-1,0.0,1,0,3.0,3.0,3.0,3.0,7.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,22;7;
183,a_a015656,대전 중구 은행동 129-4,0.0,11,0,5.0,5.0,5.0,5.0,5.0,7.0,1.0,5.0,2.0,6.0,4.0,2.0,2.0,3.0,3.0,6.0,5.0,22;26;
184,a_a015656,대전 서구 만년동 396,0.0,1,0,4.0,4.0,4.0,4.0,5.0,7.0,1.0,5.0,2.0,6.0,4.0,2.0,2.0,3.0,3.0,6.0,5.0,22;26;
185,a_a015656,대전 동구 소제동 299-73,0.0,11,0,5.0,5.0,5.0,5.0,5.0,7.0,1.0,5.0,2.0,6.0,4.0,2.0,2.0,3.0,3.0,6.0,5.0,22;26;
186,a_a015810,전북 전주시 완산구 고사동 432-3,0.0,11,0,5.0,5.0,5.0,5.0,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
187,a_a015810,전북 전주시 완산구 전동 125-8,0.0,11,1,4.0,4.0,4.0,4.0,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
188,a_a015810,전북 전주시 덕진구 덕진동1가 1279-5,0.0,11,0,5.0,4.0,4.0,4.3333,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
189,a_a015810,전북 전주시 덕진구 우아동3가 747-66,0.0,11,0,3.0,2.0,3.0,2.6667,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
190,a_a015810,전북 전주시 덕진구 덕진동1가 1316-2,0.0,1,0,5.0,5.0,5.0,5.0,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
191,a_a015810,전북 전주시 완산구 풍남동3가 66-6,0.0,13,0,4.0,4.0,4.0,4.0,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
192,a_a015810,전북 전주시 완산구 교동 산 1-3,0.0,1,1,5.0,5.0,5.0,5.0,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
193,a_a015810,전북 전주시 완산구 교동 132-2,0.0,11,0,4.0,4.0,4.0,4.0,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
194,a_a015810,전북 전주시 완산구 교동 26-3,0.0,2,1,4.0,4.0,4.0,4.0,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
195,a_a015810,전북 전주시 완산구 풍남동3가 102,0.0,2,1,4.0,4.0,4.0,4.0,4.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,7.0,22;26;27;
196,a_a016960,충북 단양군 가곡면 사평리 218-9,0.0,1,0,5.0,4.0,5.0,4.6667,5.0,1.0,6.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,5.0,6.0,2;22;
197,b_b000677,전북 장수군 장수읍 두산리 472,0.0,8,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
198,b_b000677,전북 장수군 장수읍 장수리 254-1,0.0,2,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
199,b_b000677,전북 무주군 안성면 공정리 48-1,0.0,7,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
200,b_b000677,전북 무주군 적상면 북창리 산 119-8,0.0,1,1,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
201,b_b000677,전북 무주군 적상면 괴목리 1602-1,0.0,2,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
202,b_b000677,전북 무주군 설천면 심곡리 671-1,0.0,11,0,3.0,3.0,4.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
203,b_b000677,전북 장수군 천천면 삼고리 921,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
204,b_b000677,전북 장수군 장수읍 수분리 662-1,0.0,2,1,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
205,b_b000677,전북 무주군 설천면 심곡리 산 13-2,0.0,1,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
206,b_b000677,전북 무주군 설천면 청량리 1455,0.0,3,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
207,b_b000677,전북 무주군 무주읍 당산리 918-3,0.0,2,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8;
208,b_b001054,전남 여수시 돌산읍 평사리 1273-5,0.0,11,0,5.0,5.0,5.0,5.0,7.0,10.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0
209,b_b001054,전남 여수시 돌산읍 우두리 794-89,0.0,6,0,5.0,5.0,5.0,5.0,7.0,10.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0
210,b_b001054,전남 여수시 학동 30-3,0.0,11,0,5.0,4.0,4.0,4.3333,7.0,10.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0
211,b_b001054,전남 여수시 종화동 3,0.0,1,0,4.0,3.0,3.0,3.3333,7.0,10.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0
213,b_b001054,전남 여수시 중앙동 667,0.0,11,0,4.0,3.0,3.0,3.3333,7.0,10.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0
214,b_b001054,전남 여수시 만흥동 141-2,0.0,13,0,4.0,4.0,4.0,4.0,7.0,10.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0
215,b_b001054,전남 여수시 수정동,0.0,1,0,3.0,3.0,3.0,3.0,7.0,10.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0
216,b_b001859,전북 무주군 안성면 공정리,0.0,1,0,4.0,4.0,4.0,4.0,5.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1;3;4;6;9;
217,b_b001859,전북 무주군 무주읍 읍내리 1152,0.0,4,0,4.0,4.0,5.0,4.3333,5.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1;3;4;6;9;
218,b_b001859,전북 무주군 설천면 청량리 1455,0.0,6,0,4.0,4.0,5.0,4.3333,5.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1;3;4;6;9;
219,b_b001859,전북 무주군 적상면 북창리 산 117-5,0.0,2,0,4.0,4.0,4.0,4.0,5.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1;3;4;6;9;
220,b_b001859,전북 무주군 무주읍 오산리 1050-1,0.0,11,0,4.0,4.0,4.0,4.0,5.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1;3;4;6;9;
221,b_b001859,전북 무주군 무주읍 당산리 302,0.0,11,0,4.0,5.0,5.0,4.6667,5.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1;3;4;6;9;
222,b_b002063,충북 충주시 칠금동 420-190,0.0,4,0,3.0,2.0,2.0,2.3333,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,5.0,4.0,21;22;24;27;
223,b_b002063,충북 충주시 목벌동 161,0.0,11,0,3.0,2.0,2.0,2.3333,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,5.0,4.0,21;22;24;27;
224,b_b002063,충북 충주시 중앙탑면 탑평리 11,0.0,2,0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,5.0,4.0,21;22;24;27;
225,b_b002063,경북 경산시 서상동 10,0.0,4,1,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,5.0,4.0,21;22;24;27;
226,b_b002063,충북 충주시 종민동 산 13-1,0.0,1,0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,5.0,4.0,21;22;24;27;
227,b_b003837,전남 구례군 마산면 황전리 12,0.0,2,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
228,b_b003837,전남 구례군 문척면 죽마리 산 7-1,0.0,2,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
229,b_b003837,경남 하동군 화개면 운수리 208,0.0,2,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
230,b_b003837,경남 하동군 화개면 탑리 663-24,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
231,b_b003837,경남 하동군 악양면 평사리 483,0.0,2,0,4.0,3.0,4.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
232,b_b003837,전남 구례군 구례읍 봉동리 191-3,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
233,b_b003837,전남 구례군 마산면 사도리 632,0.0,2,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
234,b_b003837,전남 구례군 구례읍 봉북리 1439-9,0.0,11,0,5.0,4.0,4.0,4.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
235,b_b003837,전남 구례군 구례읍 봉동리 191-3,0.0,11,1,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
236,b_b003837,경남 하동군 화개면 운수리 330-14,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
237,b_b003837,경남 하동군 북천면 직전리 601-2,0.0,8,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
238,b_b003837,전남 구례군 구례읍 봉북리 353-3,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
239,b_b003837,경남 하동군 화개면 운수리 699,0.0,13,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
240,b_b003837,경남 하동군 화개면 탑리 726-46,0.0,4,0,4.0,3.0,4.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12;13;24;3;9;
241,b_b003935,충북 단양군 단양읍 별곡리 543,0.0,11,0,5.0,5.0,5.0,5.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,7.0,5;
242,b_b003935,충북 단양군 단양읍 별곡리 624,0.0,11,0,5.0,5.0,5.0,5.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,7.0,5;
243,b_b003935,충북 단양군 단양읍 고수리 185,0.0,1,0,5.0,5.0,5.0,5.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,7.0,5;
244,b_b003935,충북 단양군 단성면 장회리 90-3,0.0,5,0,5.0,5.0,5.0,5.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,7.0,5;
245,b_b003935,충북 단양군 단양읍 별곡리 564,0.0,11,0,5.0,5.0,5.0,5.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,7.0,5;
246,b_b004014,경북 영주시 가흥동 1461-12,0.0,11,0,4.0,3.0,4.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;4;5;6;7;
247,b_b004014,충북 단양군 가곡면 어의곡리 607,0.0,11,0,4.0,3.0,5.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;4;5;6;7;
248,b_b004014,충북 단양군 영춘면 백자리 132-1,0.0,2,0,4.0,5.0,5.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;4;5;6;7;
249,b_b004014,경북 영주시 부석면 북지리 148,0.0,2,0,4.0,3.0,4.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;4;5;6;7;
250,b_b004014,충북 단양군 단양읍 별곡리 550,0.0,11,0,3.0,2.0,2.0,2.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;4;5;6;7;
252,b_b004014,경북 영주시 영주동 504-2,0.0,11,0,4.0,4.0,5.0,4.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;4;5;6;7;
254,b_b005242,전북 전주시 완산구 교동 65-5,0.0,3,0,5.0,5.0,5.0,5.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1;2;5;9;
256,b_b005242,전북 전주시 완산구 교동 97-1,0.0,13,0,5.0,5.0,5.0,5.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1;2;5;9;
257,b_b005242,전북 전주시 완산구 풍남동3가 102,0.0,2,0,5.0,5.0,5.0,5.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1;2;5;9;
258,b_b005242,전북 전주시 완산구 교동 50-79,0.0,7,0,5.0,5.0,5.0,5.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1;2;5;9;
259,b_b005242,전북 전주시 완산구 풍남동3가 76-23,0.0,11,0,5.0,5.0,5.0,5.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1;2;5;9;
260,b_b005327,전남 순천시 동외동 204-1,0.0,11,0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,7.0,2;26;6;7;
261,b_b005327,전남 순천시 대대동 435,0.0,11,0,4.0,5.0,5.0,4.6667,3.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,7.0,2;26;6;7;
262,b_b005327,전남 순천시 오천동 600,0.0,8,0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,7.0,2;26;6;7;
263,b_b005327,전남 순천시 조례동 23,0.0,2,0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,7.0,2;26;6;7;
264,b_b005327,전남 순천시 대대동 162-2,0.0,1,0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,7.0,2;26;6;7;
265,b_b005327,전남 순천시 대대동 160-1,0.0,11,0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,7.0,2;26;6;7;
266,b_b005374,광주 동구 대인동 310-9,0.0,4,0,5.0,5.0,4.0,4.6667,7.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,3.0,12;13;3;4;6;
267,b_b005374,광주 남구 양림동 393,0.0,11,0,5.0,5.0,5.0,5.0,7.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,3.0,12;13;3;4;6;
268,b_b005374,광주 동구 광산동 13,0.0,3,0,5.0,5.0,5.0,5.0,7.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,3.0,12;13;3;4;6;
269,b_b005374,광주 북구 북동 261-1,0.0,11,0,5.0,5.0,5.0,5.0,7.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,3.0,12;13;3;4;6;
270,b_b005374,광주 동구 동명동 138-5,0.0,11,0,5.0,4.0,5.0,4.6667,7.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,3.0,12;13;3;4;6;
271,b_b005374,광주 동구 지산동 산 56-1,0.0,6,0,4.0,3.0,4.0,3.6667,7.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,3.0,12;13;3;4;6;
272,b_b005374,광주 동구 동명동 154-67,0.0,3,0,4.0,5.0,4.0,4.3333,7.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,3.0,12;13;3;4;6;
